Machine_ID,Temperature,Run_Time,Torque,Tool_Wear,Downtime_Flag
1376,78.0,170.0,37.6,161.0,0
1377,73.0,496.0,30.6,199.0,0
1378,90.0,62.0,51.2,51.0,0
1379,74.0,322.0,37.1,87.0,0
1380,98.0,347.0,54.5,104.0,0
1381,87.0,360.0,55.3,59.0,0
1382,75.0,104.0,39.2,3.0,0
1383,100.0,472.0,29.9,44.0,1
1384,74.0,132.0,19.1,56.0,0
1385,87.0,330.0,25.3,89.0,0
1386,83.0,150.0,26.3,34.0,0
1387,93.0,188.0,53.8,175.0,0
1388,96.0,296.0,41.2,141.0,0
1389,80.0,238.0,43.9,17.0,0
1390,72.0,122.0,17.8,130.0,0
1391,85.0,127.0,28.0,131.0,0
1392,73.0,238.0,48.9,191.0,0
1393,100.0,391.0,42.9,1.0,0
1394,81.0,454.0,38.5,50.0,0
1395,76.0,88.0,45.6,186.0,0
1396,82.0,227.0,56.4,186.0,0
1397,67.0,95.0,37.8,144.0,0
1398,70.0,57.0,40.7,153.0,0
1399,92.0,348.0,41.9,18.0,0
1400,73.0,321.0,63.9,103.0,1
1401,70.0,123.0,19.0,46.0,0
1402,85.0,155.0,46.8,36.0,0
1403,92.0,61.0,38.9,162.0,0
1404,87.0,426.0,45.7,27.0,0
1405,90.0,489.0,33.4,94.0,0
1406,72.0,111.0,39.5,188.0,0
1407,66.0,154.0,47.1,37.0,0
1408,95.0,441.0,70.0,196.0,1
1409,77.0,467.0,48.1,199.0,0
1410,77.0,239.0,31.5,111.0,0
1411,93.0,73.0,35.8,34.0,0
1412,86.0,68.0,35.5,63.0,0
1413,85.0,308.0,22.0,85.0,0
1414,100.0,227.0,36.7,62.0,0
1415,74.0,63.0,47.3,56.0,0
1416,89.0,312.0,27.3,194.0,0
1417,81.0,55.0,50.5,31.0,0
1418,83.0,404.0,44.9,147.0,0
1419,95.0,188.0,32.7,0.0,0
1420,85.0,68.0,38.6,119.0,0
1421,85.0,315.0,56.0,183.0,0
1422,91.0,229.0,47.3,58.0,0
1423,76.0,488.0,40.1,37.0,0
1424,72.0,295.0,37.6,130.0,0
1425,70.0,174.0,40.8,143.0,0
1426,60.0,369.0,34.9,138.0,0
1427,100.0,172.0,19.0,64.0,0
1428,69.0,457.0,60.4,50.0,1
1429,78.0,219.0,41.6,191.0,0
1430,77.0,297.0,44.0,185.0,0
1431,83.0,73.0,39.4,91.0,0
1432,88.0,242.0,32.6,169.0,0
1433,89.0,425.0,38.1,90.0,0
1434,74.0,413.0,24.0,85.0,0
1435,78.0,151.0,62.8,31.0,1
1436,83.0,152.0,27.7,85.0,0
1437,78.0,418.0,29.7,107.0,0
1438,96.0,469.0,35.6,5.0,1
1439,85.0,93.0,52.9,89.0,0
1440,87.0,253.0,40.1,156.0,0
1441,87.0,202.0,27.6,136.0,0
1442,92.0,442.0,52.5,127.0,1
1443,82.0,88.0,47.3,182.0,0
1444,67.0,145.0,45.4,4.0,0
1445,84.0,389.0,47.2,111.0,0
1446,73.0,73.0,63.9,157.0,1
1447,75.0,272.0,61.9,108.0,1
1448,86.0,249.0,33.1,65.0,0
1449,92.0,200.0,56.2,27.0,0
1450,80.0,228.0,43.8,178.0,0
1451,83.0,288.0,45.0,94.0,0
1452,97.0,123.0,23.1,176.0,0
1453,82.0,307.0,38.3,117.0,0
1454,100.0,412.0,31.9,135.0,1
1455,86.0,392.0,48.3,161.0,0
1456,62.0,119.0,50.7,132.0,0
1457,88.0,117.0,19.3,80.0,0
1458,84.0,171.0,39.8,103.0,0
1459,93.0,212.0,51.2,161.0,0
1460,87.0,234.0,38.1,75.0,0
1461,79.0,356.0,47.3,78.0,0
1462,68.0,76.0,43.5,19.0,0
1463,78.0,66.0,43.4,183.0,0
1464,71.0,226.0,37.3,18.0,0
1465,74.0,364.0,27.8,130.0,0
1466,86.0,137.0,28.8,83.0,0
1467,97.0,339.0,47.1,81.0,0
1468,84.0,167.0,40.2,136.0,0
1469,68.0,449.0,38.6,13.0,0
1470,84.0,453.0,35.8,119.0,0
1471,92.0,184.0,36.9,154.0,0
1472,74.0,153.0,50.5,166.0,0
1473,79.0,235.0,36.6,34.0,0
1474,80.0,158.0,26.6,179.0,0
1475,72.0,353.0,47.4,131.0,0
1476,86.0,422.0,38.0,176.0,0
1477,79.0,353.0,40.3,97.0,0
1478,84.0,421.0,56.1,108.0,0
1479,71.0,229.0,39.8,184.0,0
1480,76.0,120.0,42.9,180.0,0
1481,87.0,382.0,28.2,90.0,0
1482,76.0,212.0,37.8,55.0,0
1483,97.0,352.0,46.1,79.0,0
1484,76.0,172.0,24.4,78.0,0
1485,82.0,87.0,42.0,57.0,0
1486,89.0,497.0,41.0,54.0,0
1487,66.0,120.0,40.4,172.0,0
1488,62.0,495.0,50.4,14.0,0
1489,65.0,490.0,43.3,136.0,0
1490,93.0,407.0,54.8,35.0,1
1491,74.0,347.0,30.1,69.0,0
1492,100.0,310.0,41.4,12.0,0
1493,74.0,440.0,40.8,54.0,0
1494,82.0,180.0,29.3,154.0,0
1495,95.0,260.0,49.6,177.0,0
1496,100.0,329.0,63.2,44.0,1
1497,100.0,235.0,39.8,93.0,0
1498,92.0,242.0,45.1,94.0,0
1499,90.0,199.0,40.8,175.0,0
1500,86.0,304.0,32.9,153.0,0
1501,88.0,433.0,21.8,103.0,0
1502,74.0,141.0,32.9,134.0,0
1503,72.0,470.0,26.1,169.0,0
1504,80.0,360.0,57.0,2.0,0
1505,78.0,420.0,38.8,81.0,0
1506,75.0,300.0,36.5,181.0,0
1507,87.0,401.0,48.9,148.0,0
1508,90.0,57.0,28.8,109.0,0
1509,81.0,418.0,32.3,106.0,0
1510,95.0,68.0,40.7,70.0,0
1511,69.0,450.0,50.3,104.0,0
1512,78.0,496.0,45.0,131.0,0
1513,73.0,182.0,42.5,84.0,0
1514,61.0,145.0,40.8,143.0,0
1515,79.0,394.0,44.0,172.0,0
1516,79.0,164.0,42.0,31.0,0
1517,95.0,440.0,29.7,90.0,1
1518,86.0,96.0,40.5,82.0,0
1519,70.0,107.0,29.3,137.0,0
1520,99.0,491.0,40.8,50.0,1
1521,92.0,353.0,35.2,128.0,0
1522,86.0,431.0,65.4,175.0,1
1523,78.0,196.0,39.6,84.0,0
1524,70.0,354.0,26.0,182.0,0
1525,76.0,317.0,38.7,199.0,0
1526,91.0,321.0,45.2,21.0,0
1527,99.0,357.0,56.7,47.0,0
1528,95.0,309.0,34.1,190.0,0
1529,75.0,243.0,24.2,192.0,0
1530,69.0,174.0,48.2,20.0,0
1531,81.0,396.0,26.2,3.0,0
1532,62.0,152.0,35.6,32.0,0
1533,83.0,362.0,37.4,199.0,0
1534,79.0,155.0,39.3,36.0,0
1535,75.0,331.0,46.9,101.0,0
1536,64.0,386.0,33.2,170.0,0
1537,85.0,148.0,37.3,4.0,0
1538,75.0,77.0,39.9,121.0,0
1539,68.0,109.0,41.5,55.0,0
1540,60.0,323.0,41.0,172.0,0
1541,80.0,432.0,44.4,57.0,0
1542,98.0,70.0,48.4,137.0,0
1543,97.0,380.0,43.9,135.0,0
1544,75.0,204.0,44.5,44.0,0
1545,74.0,265.0,24.2,7.0,0
1546,85.0,468.0,40.5,82.0,0
1547,70.0,199.0,44.8,58.0,0
1548,83.0,259.0,47.3,162.0,0
1549,88.0,56.0,33.1,160.0,0
1550,92.0,87.0,33.4,91.0,0
1551,79.0,166.0,34.3,121.0,0
1552,78.0,63.0,45.4,121.0,0
1553,71.0,334.0,50.3,165.0,0
1554,72.0,242.0,35.9,85.0,0
1555,78.0,297.0,49.1,55.0,0
1556,84.0,129.0,41.2,53.0,0
1557,89.0,183.0,38.8,107.0,0
1558,72.0,349.0,37.9,90.0,0
1559,95.0,484.0,47.5,88.0,1
1560,77.0,73.0,43.3,18.0,0
1561,80.0,451.0,62.8,144.0,1
1562,73.0,310.0,31.5,43.0,0
1563,60.0,304.0,45.2,39.0,0
1564,89.0,275.0,34.7,83.0,0
1565,87.0,81.0,31.3,46.0,0
1566,77.0,90.0,39.9,117.0,0
1567,81.0,320.0,41.4,74.0,0
1568,85.0,203.0,69.2,90.0,1
1569,64.0,463.0,38.2,107.0,0
1570,75.0,233.0,28.7,41.0,0
1571,88.0,114.0,42.7,31.0,0
1572,67.0,372.0,19.3,176.0,0
1573,83.0,182.0,39.1,87.0,0
1574,66.0,286.0,40.2,82.0,0
1575,85.0,364.0,47.9,7.0,0
1576,80.0,455.0,49.7,100.0,0
1577,64.0,406.0,35.0,111.0,0
1578,92.0,354.0,38.5,112.0,0
1579,73.0,356.0,32.3,141.0,0
1580,72.0,476.0,28.7,35.0,0
1581,82.0,183.0,43.1,50.0,0
1582,91.0,51.0,27.3,162.0,0
1583,70.0,172.0,35.9,189.0,0
1584,81.0,148.0,30.0,27.0,0
1585,84.0,348.0,45.5,100.0,0
1586,87.0,335.0,58.0,43.0,0
1587,82.0,317.0,27.0,12.0,0
1588,76.0,57.0,21.5,65.0,0
1589,72.0,378.0,38.8,29.0,0
1590,81.0,196.0,40.2,142.0,0
1591,69.0,349.0,42.2,107.0,0
1592,60.0,300.0,35.5,29.0,0
1593,84.0,204.0,38.0,2.0,0
1594,89.0,111.0,43.7,162.0,0
1595,60.0,92.0,50.4,35.0,0
1596,70.0,424.0,20.4,121.0,0
1597,86.0,463.0,36.3,67.0,0
1598,100.0,342.0,42.1,117.0,0
1599,80.0,97.0,30.8,63.0,0
1600,73.0,231.0,57.3,17.0,0
1601,78.0,378.0,33.6,45.0,0
1602,94.0,401.0,39.6,38.0,1
1603,74.0,103.0,45.6,86.0,0
1604,72.0,50.0,34.1,132.0,0
1605,75.0,370.0,21.5,53.0,0
1606,70.0,210.0,35.7,2.0,0
1607,81.0,165.0,50.3,104.0,0
1608,96.0,56.0,36.6,121.0,0
1609,83.0,293.0,31.5,193.0,0
1610,77.0,433.0,49.3,118.0,0
1611,77.0,481.0,36.7,94.0,0
1612,64.0,305.0,34.9,115.0,0
1613,89.0,282.0,41.5,186.0,0
1614,79.0,88.0,47.7,166.0,0
1615,78.0,297.0,63.8,65.0,1
1616,100.0,221.0,48.3,47.0,0
1617,83.0,323.0,51.6,53.0,0
1618,72.0,225.0,34.9,101.0,0
1619,76.0,158.0,29.7,149.0,0
1620,91.0,93.0,40.6,101.0,0
1621,81.0,192.0,41.1,14.0,0
1622,66.0,93.0,29.2,145.0,0
1623,89.0,130.0,38.2,161.0,0
1624,73.0,494.0,44.0,58.0,0
1625,99.0,250.0,43.6,133.0,0
1626,91.0,289.0,45.0,85.0,0
1627,76.0,443.0,42.9,178.0,0
1628,93.0,498.0,34.9,169.0,1
1629,81.0,312.0,34.9,105.0,0
1630,89.0,416.0,28.0,138.0,0
1631,85.0,197.0,57.8,177.0,0
1632,72.0,188.0,40.1,99.0,0
1633,74.0,231.0,37.8,63.0,0
1634,90.0,353.0,30.7,151.0,0
1635,77.0,357.0,69.4,44.0,1
1636,76.0,192.0,29.3,78.0,0
1637,70.0,110.0,35.7,173.0,0
1638,84.0,335.0,44.2,145.0,0
1639,100.0,108.0,46.0,81.0,0
1640,69.0,310.0,49.6,43.0,0
1641,80.0,362.0,58.1,71.0,0
1642,94.0,365.0,45.1,57.0,0
1643,79.0,389.0,29.4,35.0,0
1644,85.0,443.0,37.4,149.0,0
1645,69.0,275.0,43.1,50.0,0
1646,84.0,379.0,60.7,91.0,1
1647,78.0,329.0,26.0,77.0,0
1648,90.0,134.0,52.0,196.0,0
1649,92.0,62.0,41.8,78.0,0
1650,100.0,178.0,48.4,16.0,0
1651,86.0,249.0,39.0,18.0,0
1652,83.0,328.0,31.6,118.0,0
1653,82.0,432.0,47.5,120.0,0
1654,76.0,138.0,46.5,84.0,0
1655,83.0,106.0,49.7,86.0,0
1656,77.0,484.0,39.9,11.0,0
1657,82.0,99.0,34.0,103.0,0
1658,93.0,265.0,24.4,101.0,0
1659,70.0,314.0,48.2,30.0,0
1660,91.0,294.0,44.2,21.0,0
1661,93.0,89.0,30.3,25.0,0
1662,79.0,76.0,34.6,20.0,0
1663,60.0,97.0,35.3,122.0,0
1664,74.0,314.0,25.2,39.0,0
1665,93.0,295.0,31.8,50.0,0
1666,80.0,155.0,28.7,35.0,0
1667,70.0,337.0,35.9,192.0,0
1668,75.0,419.0,32.6,171.0,0
1669,88.0,69.0,23.7,46.0,0
1670,85.0,274.0,60.2,66.0,1
1671,78.0,360.0,52.5,42.0,0
1672,76.0,164.0,32.2,98.0,0
1673,76.0,188.0,42.7,4.0,0
1674,71.0,326.0,44.2,134.0,0
1675,96.0,454.0,51.9,105.0,1
1676,77.0,414.0,31.8,180.0,0
1677,92.0,312.0,50.9,33.0,0
1678,95.0,379.0,34.5,161.0,0
1679,90.0,214.0,26.6,158.0,0
1680,76.0,338.0,47.2,25.0,0
1681,84.0,260.0,52.9,80.0,0
1682,80.0,135.0,65.9,34.0,1
1683,71.0,366.0,28.0,51.0,0
1684,83.0,300.0,47.0,53.0,0
1685,68.0,211.0,35.9,111.0,0
1686,92.0,460.0,47.8,82.0,1
1687,75.0,59.0,25.3,190.0,0
1688,82.0,192.0,27.4,25.0,0
1689,83.0,76.0,32.2,195.0,0
1690,77.0,395.0,40.8,46.0,0
1691,86.0,366.0,33.6,155.0,0
1692,75.0,199.0,46.6,68.0,0
1693,89.0,354.0,50.3,29.0,0
1694,67.0,228.0,46.0,172.0,0
1695,81.0,390.0,56.2,62.0,0
1696,99.0,254.0,44.2,132.0,0
1697,70.0,236.0,27.8,113.0,0
1698,73.0,471.0,53.6,94.0,0
1699,85.0,163.0,33.9,99.0,0
1700,82.0,104.0,49.1,146.0,0
1701,84.0,313.0,55.7,18.0,0
1702,85.0,486.0,44.6,134.0,0
1703,86.0,220.0,25.0,179.0,0
1704,91.0,78.0,30.8,12.0,0
1705,84.0,203.0,53.2,28.0,0
1706,78.0,278.0,38.3,143.0,0
1707,87.0,123.0,40.8,87.0,0
1708,99.0,346.0,47.6,81.0,0
1709,79.0,499.0,47.0,27.0,0
1710,70.0,253.0,42.8,101.0,0
1711,91.0,210.0,37.9,25.0,0
1712,79.0,230.0,36.9,95.0,0
1713,60.0,102.0,48.6,153.0,0
1714,88.0,447.0,45.5,52.0,0
1715,75.0,237.0,37.4,96.0,0
1716,79.0,224.0,50.8,198.0,0
1717,83.0,347.0,38.7,137.0,0
1718,82.0,249.0,31.5,168.0,0
1719,87.0,342.0,32.4,83.0,0
1720,76.0,78.0,30.2,154.0,0
1721,85.0,416.0,37.3,8.0,0
1722,77.0,473.0,52.3,25.0,0
1723,87.0,342.0,31.9,41.0,0
1724,86.0,480.0,41.9,80.0,0
1725,71.0,118.0,33.4,169.0,0
1726,91.0,265.0,37.4,69.0,0
1727,75.0,321.0,24.9,131.0,0
1728,88.0,312.0,37.8,142.0,0
1729,84.0,231.0,38.1,117.0,0
1730,98.0,202.0,45.4,71.0,0
1731,78.0,107.0,42.2,115.0,0
1732,77.0,226.0,28.0,68.0,0
1733,80.0,123.0,50.8,17.0,0
1734,77.0,380.0,42.1,199.0,0
1735,88.0,144.0,42.0,25.0,0
1736,64.0,76.0,39.9,14.0,0
1737,69.0,299.0,34.8,176.0,0
1738,69.0,318.0,42.2,60.0,0
1739,90.0,442.0,44.8,130.0,0
1740,97.0,310.0,22.5,66.0,0
1741,79.0,205.0,34.6,78.0,0
1742,78.0,411.0,37.5,52.0,0
1743,81.0,293.0,42.6,69.0,0
1744,92.0,86.0,51.9,82.0,0
1745,71.0,305.0,32.3,144.0,0
1746,82.0,459.0,35.0,102.0,0
1747,90.0,228.0,34.9,189.0,0
1748,85.0,183.0,32.0,8.0,0
1749,82.0,115.0,36.5,101.0,0
1750,90.0,118.0,47.7,117.0,0
1751,60.0,245.0,29.5,184.0,0
1752,87.0,318.0,44.3,10.0,0
1753,73.0,86.0,23.0,115.0,0
1754,62.0,473.0,34.4,171.0,0
1755,85.0,390.0,36.7,48.0,0
1756,94.0,314.0,56.7,175.0,0
1757,79.0,423.0,37.3,4.0,0
1758,90.0,86.0,18.0,146.0,0
1759,96.0,265.0,20.0,187.0,0
1760,93.0,334.0,40.3,131.0,0
1761,96.0,423.0,46.1,88.0,1
1762,87.0,403.0,43.8,9.0,0
1763,81.0,175.0,41.7,184.0,0
1764,64.0,473.0,51.6,94.0,0
1765,78.0,106.0,34.6,6.0,0
1766,72.0,444.0,48.9,138.0,0
1767,100.0,487.0,23.7,96.0,1
1768,78.0,130.0,31.0,25.0,0
1769,81.0,375.0,21.9,43.0,0
1770,86.0,68.0,37.3,13.0,0
1771,80.0,232.0,39.5,115.0,0
1772,97.0,282.0,41.1,124.0,0
1773,74.0,311.0,40.6,101.0,0
1774,82.0,471.0,30.7,163.0,0
1775,73.0,353.0,38.1,172.0,0
1776,67.0,267.0,25.0,123.0,0
1777,74.0,414.0,53.6,3.0,0
1778,80.0,478.0,37.0,139.0,0
1779,76.0,60.0,35.1,84.0,0
1780,73.0,492.0,55.9,113.0,0
1781,66.0,89.0,27.6,130.0,0
1782,79.0,416.0,28.7,70.0,0
1783,65.0,176.0,29.0,183.0,0
1784,88.0,109.0,39.3,27.0,0
1785,81.0,248.0,44.3,134.0,0
1786,65.0,340.0,47.4,1.0,0
1787,77.0,221.0,65.7,185.0,1
1788,72.0,75.0,17.5,23.0,0
1789,83.0,320.0,46.1,19.0,0
1790,93.0,456.0,34.4,67.0,1
1791,61.0,222.0,34.1,75.0,0
1792,81.0,147.0,33.8,43.0,0
1793,78.0,249.0,30.9,117.0,0
1794,87.0,72.0,56.8,89.0,0
1795,82.0,419.0,48.4,7.0,0
1796,72.0,422.0,40.2,64.0,0
1797,77.0,315.0,53.5,162.0,0
1798,72.0,209.0,24.9,138.0,0
1799,91.0,410.0,26.7,145.0,1
1800,80.0,300.0,18.2,140.0,0
1801,99.0,422.0,33.0,62.0,1
1802,79.0,334.0,41.6,20.0,0
1803,73.0,403.0,41.0,54.0,0
1804,65.0,319.0,41.5,166.0,0
1805,62.0,236.0,25.9,196.0,0
1806,64.0,481.0,48.0,99.0,0
1807,83.0,294.0,42.4,2.0,0
1808,85.0,322.0,47.3,28.0,0
1809,64.0,149.0,21.1,64.0,0
1810,89.0,332.0,43.1,116.0,0
1811,75.0,307.0,28.1,15.0,0
1812,81.0,133.0,36.0,189.0,0
1813,96.0,77.0,45.3,73.0,0
1814,89.0,322.0,40.9,183.0,0
1815,77.0,394.0,31.5,156.0,0
1816,71.0,286.0,40.1,151.0,0
1817,60.0,152.0,24.7,121.0,0
1818,73.0,350.0,51.5,125.0,0
1819,78.0,86.0,37.9,128.0,0
1820,70.0,249.0,51.2,126.0,0
1821,79.0,124.0,34.7,111.0,0
1822,81.0,133.0,34.8,197.0,0
1823,78.0,141.0,32.4,146.0,0
1824,73.0,224.0,48.8,155.0,0
1825,82.0,73.0,32.9,174.0,0
1826,84.0,229.0,46.4,43.0,0
1827,69.0,280.0,36.2,17.0,0
1828,94.0,267.0,20.2,97.0,0
1829,79.0,222.0,34.3,103.0,0
1830,80.0,428.0,28.2,166.0,0
1831,87.0,115.0,40.3,89.0,0
1832,82.0,278.0,28.1,114.0,0
1833,90.0,78.0,49.3,105.0,0
1834,83.0,82.0,39.1,8.0,0
1835,74.0,308.0,38.2,123.0,0
1836,84.0,305.0,46.6,166.0,0
1837,69.0,445.0,49.6,32.0,0
1838,81.0,301.0,39.8,119.0,0
1839,80.0,482.0,32.3,119.0,0
1840,78.0,72.0,22.3,33.0,0
1841,79.0,94.0,33.1,25.0,0
1842,61.0,70.0,33.8,196.0,0
1843,75.0,133.0,41.1,79.0,0
1844,81.0,294.0,36.5,45.0,0
1845,82.0,341.0,46.9,34.0,0
1846,70.0,71.0,33.9,134.0,0
1847,93.0,476.0,39.4,122.0,1
1848,71.0,429.0,51.8,129.0,0
1849,90.0,183.0,43.4,18.0,0
1850,84.0,85.0,39.4,179.0,0
1851,74.0,126.0,34.0,78.0,0
1852,98.0,107.0,33.7,63.0,0
1853,68.0,105.0,31.5,92.0,0
1854,89.0,283.0,34.6,78.0,0
1855,90.0,161.0,47.6,173.0,0
1856,73.0,211.0,37.8,186.0,0
1857,94.0,495.0,26.5,61.0,1
1858,77.0,358.0,57.7,173.0,0
1859,83.0,477.0,43.2,156.0,0
1860,83.0,114.0,25.9,186.0,0
1861,79.0,222.0,35.6,49.0,0
1862,88.0,300.0,41.1,115.0,0
1863,88.0,85.0,57.0,55.0,0
1864,63.0,52.0,28.9,165.0,0
1865,93.0,352.0,49.8,1.0,0
1866,63.0,339.0,54.0,113.0,0
1867,90.0,235.0,33.7,68.0,0
1868,91.0,270.0,37.2,65.0,0
1869,69.0,237.0,29.6,129.0,0
1870,76.0,61.0,38.0,170.0,0
1871,69.0,201.0,39.6,122.0,0
1872,78.0,130.0,46.6,171.0,0
1873,77.0,94.0,50.9,53.0,0
1874,88.0,481.0,32.5,104.0,0
1875,93.0,320.0,20.3,90.0,0
1876,94.0,378.0,39.8,2.0,0
1877,74.0,192.0,42.9,111.0,0
1878,78.0,227.0,42.5,132.0,0
1879,63.0,157.0,36.7,118.0,0
1880,72.0,94.0,41.2,147.0,0
1881,90.0,131.0,55.2,114.0,0
1882,96.0,409.0,43.8,13.0,1
1883,68.0,355.0,36.3,23.0,0
1884,74.0,296.0,35.0,119.0,0
1885,80.0,264.0,38.3,55.0,0
1886,83.0,465.0,56.4,16.0,0
1887,72.0,83.0,38.2,86.0,0
1888,84.0,176.0,39.8,111.0,0
1889,75.0,207.0,35.2,66.0,0
1890,80.0,402.0,51.0,144.0,0
1891,85.0,497.0,59.6,129.0,0
1892,80.0,158.0,44.5,67.0,0
1893,76.0,443.0,40.8,151.0,0
1894,79.0,424.0,40.4,130.0,0
1895,79.0,151.0,16.2,127.0,0
1896,76.0,230.0,47.5,111.0,0
1897,77.0,234.0,41.3,2.0,0
1898,96.0,490.0,44.3,139.0,1
1899,86.0,131.0,32.9,75.0,0
1900,77.0,410.0,36.2,189.0,0
1901,87.0,200.0,35.9,164.0,0
1902,77.0,379.0,50.2,118.0,0
1903,92.0,239.0,36.2,50.0,0
1904,84.0,310.0,60.8,41.0,1
1905,79.0,425.0,44.3,68.0,0
1906,84.0,412.0,27.2,95.0,0
1907,64.0,440.0,38.7,59.0,0
1908,69.0,77.0,33.5,103.0,0
1909,68.0,361.0,18.1,33.0,0
1910,81.0,113.0,56.0,196.0,0
1911,97.0,237.0,47.0,22.0,0
1912,100.0,297.0,45.3,186.0,0
1913,86.0,231.0,41.7,183.0,0
1914,85.0,284.0,26.2,105.0,0
1915,62.0,498.0,35.2,145.0,0
1916,75.0,111.0,48.4,87.0,0
1917,72.0,354.0,29.5,126.0,0
1918,74.0,228.0,14.7,68.0,0
1919,78.0,110.0,37.7,60.0,0
1920,75.0,121.0,38.6,116.0,0
1921,60.0,477.0,41.4,100.0,0
1922,87.0,446.0,47.3,116.0,0
1923,69.0,458.0,46.4,57.0,0
1924,82.0,496.0,42.6,73.0,0
1925,100.0,144.0,52.0,17.0,0
1926,71.0,210.0,24.8,10.0,0
1927,60.0,351.0,45.0,51.0,0
1928,77.0,268.0,46.3,15.0,0
1929,91.0,238.0,27.6,21.0,0
1930,100.0,211.0,25.0,163.0,0
1931,68.0,317.0,32.5,8.0,0
1932,85.0,309.0,33.4,132.0,0
1933,75.0,123.0,47.5,55.0,0
1934,79.0,262.0,33.9,174.0,0
1935,100.0,299.0,31.4,97.0,0
1936,65.0,307.0,33.9,61.0,0
1937,83.0,145.0,51.2,104.0,0
1938,85.0,384.0,40.1,76.0,0
1939,91.0,61.0,38.2,113.0,0
1940,81.0,210.0,38.9,23.0,0
1941,83.0,401.0,52.9,199.0,0
1942,76.0,304.0,32.5,85.0,0
1943,83.0,168.0,53.2,70.0,0
1944,77.0,363.0,42.1,142.0,0
1945,86.0,305.0,38.4,73.0,0
1946,76.0,408.0,65.0,167.0,1
1947,84.0,381.0,29.4,91.0,0
1948,80.0,325.0,36.5,144.0,0
1949,91.0,270.0,27.7,21.0,0
1950,79.0,110.0,49.5,169.0,0
1951,62.0,168.0,56.9,147.0,0
1952,93.0,239.0,56.7,42.0,0
1953,71.0,320.0,52.2,29.0,0
1954,73.0,281.0,38.0,63.0,0
1955,74.0,180.0,36.3,195.0,0
1956,94.0,53.0,23.3,51.0,0
1957,60.0,273.0,60.4,91.0,1
1958,100.0,179.0,44.7,6.0,0
1959,91.0,381.0,35.1,79.0,0
1960,82.0,61.0,53.3,114.0,0
1961,79.0,313.0,30.3,191.0,0
1962,83.0,474.0,44.1,103.0,0
1963,85.0,128.0,38.3,164.0,0
1964,86.0,262.0,46.4,109.0,0
1965,86.0,91.0,39.4,8.0,0
1966,81.0,332.0,25.5,63.0,0
1967,78.0,298.0,40.8,115.0,0
1968,78.0,233.0,50.5,190.0,0
1969,78.0,285.0,39.7,172.0,0
1970,91.0,453.0,47.8,46.0,1
1971,86.0,138.0,29.5,44.0,0
1972,60.0,60.0,39.7,40.0,0
1973,87.0,438.0,33.8,184.0,0
1974,82.0,310.0,47.5,171.0,0
1975,80.0,451.0,40.3,155.0,0
1976,76.0,319.0,46.9,79.0,0
1977,91.0,415.0,50.9,101.0,1
1978,89.0,243.0,46.9,93.0,0
1979,72.0,387.0,42.7,51.0,0
1980,84.0,461.0,30.0,101.0,0
1981,70.0,307.0,40.0,6.0,0
1982,66.0,131.0,34.7,26.0,0
1983,74.0,171.0,36.6,177.0,0
1984,89.0,139.0,36.3,150.0,0
1985,90.0,161.0,30.2,85.0,0
1986,85.0,188.0,20.4,103.0,0
1987,87.0,300.0,33.3,74.0,0
1988,85.0,315.0,41.9,148.0,0
1989,74.0,242.0,26.5,157.0,0
1990,84.0,327.0,40.2,153.0,0
1991,88.0,87.0,59.0,145.0,0
1992,88.0,90.0,50.2,41.0,0
1993,92.0,127.0,56.4,68.0,0
1994,87.0,283.0,43.9,94.0,0
1995,84.0,146.0,51.7,66.0,0
1996,91.0,177.0,32.8,151.0,0
1997,80.0,230.0,33.6,66.0,0
1998,71.0,415.0,12.6,28.0,0
1999,78.0,56.0,51.9,80.0,0
2000,73.0,342.0,55.4,196.0,0
